User ID,Session Duration,Pages Visited,Items Viewed,Login Frequency,Cart Additions,Successful Transactions,Failed Transactions,Device Type,Authentication Method,Age,Location
5479,59,2,3,5,0,1,0,Mobile,Biometric,39,Sweden
8651,15,9,20,2,4,0,1,Mobile,Biometric,32,Singapore
5888,37,7,8,5,0,1,0,Tablet,OTP,49,Mexico
2246,19,1,2,5,4,0,1,Desktop,Not Required,22,Bahamas
7881,46,8,20,10,2,2,0,Tablet,Password,69,Spain
4382,4,3,1,2,5,3,1,Tablet,Biometric,53,Turks and Caicos Islands
9016,58,8,14,2,4,3,0,Desktop,Password,43,Germany
1441,78,1,1,10,1,1,1,Mobile,Biometric,23,Western Sahara
29,107,9,6,5,1,0,1,Tablet,Password,39,Taiwan
3755,27,2,12,2,2,0,1,Tablet,OTP,22,Cyprus
500,93,9,19,10,2,0,1,Mobile,Biometric,56,Malaysia
6401,5,8,1,10,1,1,0,Mobile,OTP,27,Myanmar
6806,117,10,18,3,3,2,0,Tablet,OTP,18,Costa Rica
4019,59,6,13,5,1,2,0,Tablet,Password,40,Burkina Faso
6460,27,1,14,2,4,0,0,Desktop,Not Required,49,Singapore
578,70,4,7,3,4,3,1,Tablet,Biometric,65,Tokelau
5919,112,8,11,10,2,2,1,Tablet,Password,23,Comoros
202,81,9,16,3,4,1,0,Tablet,Biometric,68,Indonesia
4488,77,8,17,2,1,3,1,Desktop,Password,35,Saint Martin
6276,5,1,11,2,5,2,0,Mobile,OTP,60,Saint Vincent and the Grenadines
3102,105,8,12,3,3,1,0,Desktop,Not Required,34,Barbados
4376,110,3,6,1,3,0,1,Desktop,Not Required,33,Senegal
2522,100,3,7,5,5,1,0,Desktop,Not Required,64,Tuvalu
1196,98,3,14,10,3,2,1,Tablet,Password,33,Bahamas
8361,112,2,19,1,0,1,1,Mobile,Biometric,21,Seychelles
9438,70,1,14,3,2,1,1,Tablet,Password,21,Albania
3097,46,10,15,10,3,3,1,Desktop,Password,64,Zimbabwe
8133,19,5,7,1,3,0,0,Mobile,OTP,43,Uganda
3979,13,4,2,5,4,0,1,Mobile,OTP,67,Pakistan
2817,79,1,2,1,2,1,1,Mobile,Biometric,49,Nepal
4359,64,2,5,3,5,2,0,Desktop,Password,28,Albania
8065,71,1,1,2,0,0,0,Mobile,OTP,37,Hungary
4192,70,10,14,10,0,2,0,Mobile,Biometric,67,Tuvalu
472,49,6,7,10,1,3,1,Mobile,Biometric,20,American Samoa
3852,52,6,14,10,2,1,0,Desktop,Not Required,20,Azerbaijan
204,32,3,11,10,4,1,0,Desktop,Not Required,30,Guatemala
6654,120,7,10,1,3,2,1,Tablet,OTP,20,Sri Lanka
4084,89,10,12,3,4,1,0,Mobile,OTP,48,Dominican Republic
6874,82,7,18,1,2,2,1,Tablet,OTP,33,Canada
2608,112,2,10,5,1,0,1,Desktop,Not Required,39,Turkmenistan
9301,57,8,3,10,1,3,1,Desktop,Password,68,Congo
4245,98,8,2,2,2,3,0,Mobile,Biometric,36,Slovakia (Slovak Republic)
904,43,9,19,5,4,0,1,Mobile,Biometric,56,Kazakhstan
7865,28,5,4,1,1,2,0,Tablet,OTP,66,Togo
236,53,6,12,5,3,0,0,Desktop,Not Required,36,Netherlands Antilles
8296,119,7,1,5,1,3,0,Desktop,Password,26,Spain
6666,56,9,18,2,1,0,0,Tablet,Password,18,United States Minor Outlying Islands
8111,6,4,19,3,4,1,0,Tablet,Biometric,22,Bangladesh
7199,108,10,9,3,0,2,1,Desktop,Password,57,Puerto Rico
8225,3,1,2,10,4,1,0,Tablet,Biometric,57,Solomon Islands
5550,6,8,17,10,1,2,0,Desktop,Password,20,Congo
1029,59,9,1,5,5,2,1,Tablet,Biometric,58,Germany
8604,82,8,20,2,3,0,0,Tablet,Password,35,Romania
2329,58,7,11,5,5,0,1,Mobile,OTP,47,Eritrea
5470,48,8,17,2,1,1,0,Mobile,OTP,38,Nauru
1884,111,8,20,2,0,0,0,Mobile,Biometric,33,Saint Vincent and the Grenadines
3443,108,7,19,2,1,2,0,Desktop,Password,44,Tonga
545,44,5,10,1,5,3,1,Mobile,OTP,67,Cayman Islands
4886,77,10,14,3,3,1,1,Tablet,OTP,50,Pitcairn Islands
9195,4,5,1,5,1,1,1,Tablet,Password,66,Fiji
6746,27,10,15,5,0,2,1,Tablet,OTP,33,French Southern Territories
1906,33,8,8,1,3,0,1,Mobile,Biometric,44,Korea
8929,24,5,15,1,0,0,1,Tablet,OTP,28,Chad
7738,30,7,18,3,1,0,0,Tablet,OTP,42,Latvia
8747,22,7,10,2,3,2,1,Desktop,Password,38,Saint Martin
248,33,4,15,5,4,0,1,Tablet,Biometric,41,Sweden
5598,17,8,4,3,0,0,1,Desktop,Not Required,34,United Kingdom
8999,77,9,6,10,0,1,1,Mobile,OTP,52,Lebanon
7697,103,6,3,3,0,0,0,Mobile,Biometric,67,Tokelau
9648,48,5,11,1,2,3,1,Desktop,Password,60,French Guiana
296,44,4,11,10,2,3,1,Mobile,OTP,66,New Caledonia
4049,48,7,18,2,3,3,1,Tablet,Password,57,Dominica
3935,67,2,17,5,5,3,1,Mobile,Biometric,70,Greenland
61,51,1,15,3,5,3,0,Desktop,Password,45,Cuba
877,44,2,9,2,2,0,1,Desktop,Not Required,36,Saint Lucia
6208,94,3,14,10,5,2,1,Tablet,Biometric,62,Bermuda
8700,111,4,2,2,0,0,1,Mobile,Biometric,18,Uganda
9995,12,5,4,2,2,2,1,Tablet,Password,23,Marshall Islands
6722,93,7,14,2,2,2,0,Desktop,Password,37,Lithuania
8675,6,9,14,3,5,2,1,Desktop,Password,46,Uzbekistan
4099,65,4,19,2,4,3,1,Desktop,Password,32,Yemen
6127,29,3,3,1,3,0,1,Desktop,Not Required,36,India
1211,95,2,15,3,5,2,0,Tablet,Biometric,54,Uzbekistan
2917,4,6,14,2,5,1,0,Tablet,Biometric,44,Niue
4595,18,5,8,10,1,3,0,Mobile,OTP,65,Uruguay
7588,118,10,20,10,5,1,0,Tablet,Biometric,26,Morocco
931,115,4,3,2,2,0,1,Tablet,Password,49,United States Minor Outlying Islands
8412,113,3,6,3,4,3,0,Tablet,Biometric,37,Venezuela
4552,109,9,17,3,5,0,1,Mobile,OTP,18,Cambodia
564,109,6,3,2,5,1,0,Tablet,Biometric,45,United States of America
6993,57,9,18,1,2,2,0,Desktop,Password,62,Moldova
9653,5,2,11,2,4,2,0,Desktop,Password,22,Peru
6106,38,6,4,10,3,2,0,Desktop,Password,29,Italy
5158,63,1,16,5,1,3,0,Mobile,Biometric,22,Saint Kitts and Nevis
7616,98,10,11,1,2,0,1,Desktop,Not Required,54,Singapore
3788,100,7,7,10,2,1,1,Desktop,Not Required,34,Estonia
2949,41,8,17,5,1,2,1,Tablet,OTP,56,Ukraine
3548,91,2,13,2,5,1,0,Desktop,Not Required,18,Honduras
6445,57,2,18,10,2,0,0,Mobile,Biometric,63,Libyan Arab Jamahiriya
8276,110,6,5,1,1,3,1,Tablet,OTP,24,Congo
4312,27,6,1,10,5,2,1,Mobile,OTP,54,Aruba
1266,45,2,2,3,1,1,0,Mobile,Biometric,46,Tokelau
3634,2,9,7,1,0,1,0,Desktop,Not Required,41,Guernsey
2432,12,4,6,5,0,0,0,Mobile,OTP,56,Slovakia (Slovak Republic)
6880,68,9,5,5,5,1,1,Mobile,OTP,67,Mauritania
6452,23,8,5,3,2,3,0,Mobile,OTP,31,Chile
3044,2,4,16,5,3,0,1,Tablet,Password,43,Mauritius
8816,79,9,1,5,5,2,0,Mobile,OTP,64,Brazil
3331,71,9,7,10,3,1,0,Mobile,OTP,32,Reunion
2429,88,9,17,1,0,3,0,Desktop,Password,32,San Marino
450,48,2,14,3,0,3,1,Desktop,Password,62,Jordan
9960,21,1,14,10,1,0,0,Mobile,OTP,60,Jersey
3012,39,9,6,10,2,0,0,Desktop,Not Required,59,Belgium
3107,103,6,10,1,0,1,0,Mobile,OTP,31,Azerbaijan
552,55,2,15,5,4,1,0,Tablet,Biometric,56,Haiti
8905,110,1,5,3,3,3,1,Mobile,OTP,37,Guernsey
5028,35,9,13,2,1,1,1,Mobile,Biometric,26,Pitcairn Islands
7906,94,5,2,10,2,1,0,Tablet,Password,21,Kenya
4790,69,1,8,10,0,1,1,Tablet,OTP,20,Monaco
3213,100,10,8,3,4,1,1,Desktop,Not Required,47,Sudan
7220,12,6,15,3,5,3,1,Tablet,Biometric,56,Ghana
2687,29,9,7,2,3,0,1,Mobile,OTP,20,Bahamas
2046,30,9,7,1,5,0,1,Desktop,Not Required,22,Egypt
2955,28,1,12,3,0,0,1,Tablet,Password,36,Peru
9480,100,5,12,2,2,1,0,Mobile,Biometric,67,Northern Mariana Islands
3335,28,5,7,3,5,0,1,Mobile,OTP,32,Russian Federation
8281,28,5,15,5,4,3,1,Mobile,OTP,35,Indonesia
4641,115,2,9,2,0,3,1,Desktop,Password,39,Ireland
2423,17,5,13,3,5,1,1,Mobile,OTP,53,Saint Pierre and Miquelon
9771,47,4,11,10,0,1,1,Desktop,Not Required,49,New Caledonia
4689,117,3,11,1,2,2,0,Mobile,Biometric,54,Indonesia
3917,120,7,10,5,2,1,0,Mobile,Biometric,69,India
2850,85,5,15,1,1,3,1,Desktop,Password,34,Colombia
3226,30,10,16,5,4,1,0,Desktop,Not Required,20,Kiribati
2009,49,4,15,1,2,1,0,Tablet,Password,31,Honduras
5345,29,5,15,3,2,0,0,Mobile,OTP,66,Gambia
7834,47,4,16,1,3,1,0,Tablet,Password,53,Cuba
8077,45,8,1,1,0,0,0,Tablet,Password,62,Saint Kitts and Nevis
8933,90,3,7,10,2,1,0,Mobile,Biometric,27,Tajikistan
7037,41,1,1,2,1,2,0,Tablet,OTP,67,Kuwait
3445,28,5,17,5,3,3,1,Desktop,Password,42,Maldives
9718,53,7,15,2,5,2,0,Mobile,Biometric,37,Latvia
9271,82,8,15,10,2,1,1,Mobile,OTP,45,Thailand
772,101,1,16,5,3,1,0,Mobile,OTP,69,Timor-Leste
2439,104,9,9,3,5,1,1,Tablet,Biometric,38,Japan
4228,106,8,12,2,5,0,1,Desktop,Not Required,60,Nigeria
5532,25,2,12,3,3,2,0,Desktop,Password,21,United Kingdom
2868,77,2,17,3,3,1,0,Tablet,Password,64,Mongolia
3710,37,7,3,10,1,2,0,Desktop,Password,42,Uzbekistan
5734,87,9,8,1,0,0,1,Desktop,Not Required,35,Maldives
9319,41,6,12,2,4,3,1,Desktop,Password,70,United Arab Emirates
981,13,8,17,1,2,0,0,Mobile,Biometric,68,Liberia
5381,98,10,6,5,0,1,0,Desktop,Not Required,58,Svalbard & Jan Mayen Islands
7850,55,8,4,3,5,2,0,Desktop,Password,50,Lebanon
9943,90,10,15,3,1,0,1,Mobile,OTP,23,Indonesia
6961,39,4,9,10,0,1,1,Tablet,Password,43,Northern Mariana Islands
6213,45,3,4,10,0,1,0,Mobile,Biometric,43,Cuba
4154,74,4,18,10,4,1,0,Desktop,Not Required,25,Netherlands Antilles
2816,77,8,17,3,3,1,1,Tablet,Password,43,Egypt
4686,117,4,10,2,1,0,0,Mobile,Biometric,22,Vanuatu
9799,13,9,20,5,3,3,1,Desktop,Password,18,Pakistan
782,14,8,3,2,4,3,0,Mobile,OTP,44,Egypt
1401,8,8,16,3,5,1,0,Tablet,Biometric,35,Fiji
7337,57,6,6,3,5,2,0,Desktop,Password,44,Libyan Arab Jamahiriya
9250,83,5,9,2,0,2,1,Tablet,OTP,34,United States Virgin Islands
5378,76,8,13,1,2,0,0,Tablet,Password,40,Hong Kong
8575,101,9,13,1,4,0,0,Desktop,Not Required,62,Kiribati
5886,90,4,11,1,0,0,1,Mobile,Biometric,66,Wallis and Futuna
1518,96,9,19,3,1,2,1,Mobile,Biometric,66,New Caledonia
7834,59,8,10,10,3,2,0,Mobile,OTP,53,Cuba
5816,119,7,17,5,3,1,0,Tablet,OTP,63,Netherlands Antilles
7217,56,1,14,1,3,2,0,Mobile,OTP,69,Korea
9843,100,6,4,3,0,0,0,Tablet,OTP,31,Liberia
5907,1,7,11,10,2,2,1,Tablet,OTP,66,Bhutan
6841,35,10,2,3,3,0,0,Tablet,Password,42,Chile
2291,21,2,5,10,3,0,1,Mobile,OTP,48,Burundi
9845,57,9,5,5,1,3,0,Desktop,Password,28,Monaco
1831,107,4,13,5,5,2,0,Tablet,Biometric,23,Burkina Faso
2182,116,1,2,2,4,0,0,Desktop,Not Required,38,Holy See (Vatican City State)
5803,80,2,6,5,0,0,1,Mobile,Biometric,54,Guinea-Bissau
7338,66,4,14,5,5,0,0,Mobile,OTP,31,Indonesia
6351,9,5,7,3,2,0,1,Mobile,OTP,43,Cuba
4787,83,2,19,1,5,3,1,Mobile,Biometric,70,Kazakhstan
3054,33,4,2,10,0,1,1,Desktop,Not Required,44,San Marino
3232,13,10,9,10,4,1,0,Desktop,Not Required,19,France
6431,41,7,6,5,1,1,1,Tablet,Password,47,Moldova
2225,111,1,10,3,4,2,1,Tablet,Biometric,63,Lithuania
5218,87,7,12,10,3,3,0,Desktop,Password,68,Guernsey
3926,3,4,4,2,5,1,1,Mobile,OTP,51,Senegal
9690,78,1,5,5,0,2,1,Desktop,Password,53,Saint Vincent and the Grenadines
5782,19,6,2,10,0,0,1,Tablet,OTP,70,Saint Vincent and the Grenadines
8693,24,9,7,3,1,3,1,Tablet,Password,39,Heard Island and McDonald Islands
6287,44,3,8,5,3,0,0,Mobile,OTP,40,Guatemala
5908,80,2,14,3,5,3,0,Tablet,Biometric,40,Suriname
5502,94,1,19,10,4,3,1,Desktop,Password,21,Bahrain
8774,78,3,12,5,5,3,1,Mobile,Biometric,18,United Kingdom
7247,114,2,18,5,2,1,1,Desktop,Not Required,62,Israel
9609,66,9,12,10,1,3,0,Tablet,Password,41,Holy See (Vatican City State)
5610,31,8,10,2,1,0,1,Mobile,Biometric,35,Antarctica (the territory South of 60 deg S)
3855,55,6,14,10,3,1,0,Tablet,OTP,55,Slovakia (Slovak Republic)
3713,93,8,5,5,0,1,1,Desktop,Not Required,21,Samoa
9870,87,6,1,5,4,0,1,Desktop,Not Required,31,Ghana
8484,56,4,2,5,3,3,1,Mobile,OTP,67,Lesotho
1630,97,3,13,10,0,2,1,Desktop,Password,26,Peru
6070,65,4,20,3,3,3,0,Desktop,Password,27,Malaysia
1054,77,6,9,10,1,2,1,Desktop,Password,35,Algeria
3107,8,1,15,2,0,1,0,Mobile,OTP,31,Azerbaijan
777,11,2,13,2,1,2,0,Mobile,OTP,52,Denmark
5129,102,10,15,3,1,3,0,Mobile,OTP,58,France
3947,57,6,16,2,3,2,0,Desktop,Password,64,Chile
4610,78,5,11,10,1,0,0,Mobile,Biometric,41,Mexico
7766,18,5,10,2,1,3,0,Mobile,OTP,35,Northern Mariana Islands
8058,120,3,7,10,1,2,1,Mobile,Biometric,36,Panama
9949,77,6,17,1,1,3,0,Desktop,Password,45,Myanmar
2054,28,4,8,5,0,0,0,Tablet,Password,69,Brunei Darussalam
962,93,4,16,1,1,2,0,Desktop,Password,56,Central African Republic
9133,62,9,4,2,4,1,1,Desktop,Not Required,50,Zambia
6572,29,10,1,10,2,2,1,Desktop,Password,53,Turks and Caicos Islands
7961,13,6,12,5,2,0,1,Tablet,OTP,31,Switzerland
464,15,6,3,10,4,3,1,Tablet,Biometric,31,Guinea-Bissau
7850,103,5,17,2,2,2,0,Mobile,Biometric,50,Lebanon
3601,77,5,12,3,4,0,0,Tablet,Biometric,29,New Zealand
3484,98,6,7,10,0,2,0,Tablet,Password,43,Saint Vincent and the Grenadines
8371,113,4,10,10,3,3,0,Tablet,Password,41,Holy See (Vatican City State)
3585,71,7,14,2,1,2,0,Mobile,OTP,43,Holy See (Vatican City State)
1798,75,5,9,2,1,3,0,Tablet,Password,30,Cayman Islands
1100,86,7,19,2,4,0,1,Mobile,Biometric,68,San Marino
8810,120,2,8,1,3,2,0,Tablet,OTP,45,Gabon
8344,13,10,7,5,2,1,0,Tablet,Password,33,Cameroon
1262,12,4,5,5,0,1,0,Mobile,OTP,63,Saint Helena
9684,13,8,12,1,3,1,0,Tablet,Password,20,Ukraine
7982,8,6,1,3,0,1,0,Desktop,Not Required,65,Andorra
9352,43,3,13,5,5,0,1,Mobile,OTP,43,Dominican Republic
8967,65,1,18,1,1,2,1,Tablet,OTP,43,Kiribati
3895,76,4,19,2,2,2,0,Tablet,OTP,53,Turkmenistan
3413,112,5,14,10,0,3,0,Tablet,OTP,67,Lao People's Democratic Republic
2692,1,5,6,1,0,0,1,Desktop,Not Required,33,Lebanon
5337,67,8,3,5,0,1,0,Tablet,OTP,30,Cocos (Keeling) Islands
8940,100,10,17,3,5,0,0,Tablet,Biometric,60,Thailand
7089,9,8,12,5,4,2,0,Mobile,Biometric,63,Canada
7252,29,10,12,10,4,2,0,Tablet,Biometric,29,Jordan
5691,32,6,13,5,5,3,0,Desktop,Password,22,Maldives
9757,46,8,12,1,5,1,1,Tablet,Biometric,49,Western Sahara
574,98,4,10,3,2,0,0,Mobile,Biometric,45,Bosnia and Herzegovina
1142,38,9,9,10,5,0,0,Tablet,Biometric,39,Guernsey
5855,81,9,15,3,3,3,1,Desktop,Password,24,Djibouti
2044,100,4,5,10,0,2,0,Desktop,Password,52,Turkey
7019,41,2,20,3,4,0,1,Mobile,OTP,57,Aruba
2216,88,3,19,1,2,2,0,Tablet,Password,25,Grenada
8017,80,3,19,3,4,2,0,Tablet,Biometric,67,Bermuda
9684,72,4,6,2,3,2,1,Desktop,Password,20,Ukraine
698,68,3,15,1,2,2,0,Mobile,OTP,56,Algeria
7046,102,1,17,10,0,3,0,Mobile,Biometric,49,Lao People's Democratic Republic
9432,55,9,3,1,3,1,1,Tablet,Password,24,Gibraltar
4661,93,4,18,3,5,3,1,Tablet,Biometric,64,Finland
4182,48,7,17,2,3,3,0,Tablet,OTP,21,Kenya
5234,8,10,7,2,4,3,0,Tablet,Biometric,26,Indonesia
2592,53,7,20,2,3,3,1,Tablet,OTP,68,Niue
1206,2,3,18,1,2,2,0,Tablet,Password,28,Belarus
5196,84,6,6,10,5,2,0,Tablet,Biometric,32,Gambia
2232,35,8,16,10,3,1,1,Desktop,Not Required,54,Guernsey
9732,92,6,11,1,5,1,0,Tablet,Biometric,36,Bolivia
4819,9,2,8,10,4,1,1,Desktop,Not Required,38,Isle of Man
5946,55,9,6,2,5,1,0,Tablet,Biometric,21,Palau
6863,117,4,12,1,2,0,0,Mobile,Biometric,42,Serbia
6725,52,5,19,1,1,3,1,Tablet,Password,51,Burundi
369,100,9,10,5,4,2,1,Desktop,Password,67,Colombia
8111,35,6,4,10,1,2,1,Desktop,Password,22,Bangladesh
6581,95,10,11,1,3,3,1,Desktop,Password,66,South Africa
1730,70,4,7,5,2,3,1,Desktop,Password,20,Guyana
124,44,5,18,5,4,0,1,Mobile,Biometric,33,Bolivia
6830,104,2,13,5,0,0,0,Desktop,Not Required,38,Fiji
2937,80,4,2,10,4,2,0,Desktop,Password,28,Northern Mariana Islands
2481,103,7,1,3,3,2,1,Tablet,Password,52,Angola
6746,80,9,19,2,5,0,0,Desktop,Not Required,33,French Southern Territories
8620,46,3,20,3,0,3,0,Tablet,OTP,29,Jamaica
8932,76,8,2,1,3,1,0,Desktop,Not Required,65,Kazakhstan
6730,53,9,14,3,3,2,0,Mobile,Biometric,34,Liechtenstein
1154,106,1,9,10,0,0,1,Tablet,OTP,32,Liechtenstein
8701,115,1,2,1,3,3,1,Tablet,OTP,43,Angola
2704,7,4,3,2,5,2,0,Tablet,Biometric,65,Singapore
6646,41,3,19,1,4,2,0,Tablet,Biometric,57,Cyprus
2015,83,2,6,10,5,0,0,Desktop,Not Required,32,Malawi
2487,12,2,19,3,2,3,1,Mobile,OTP,60,Latvia
8916,109,1,17,5,3,3,0,Desktop,Password,20,Thailand
3241,44,9,20,2,0,1,1,Desktop,Not Required,67,Croatia
2983,73,5,17,2,4,3,1,Tablet,Biometric,28,El Salvador
2933,53,3,15,5,2,2,0,Mobile,OTP,50,Bulgaria
5585,51,5,13,5,3,3,0,Desktop,Password,27,Tonga
2831,70,2,9,10,1,2,1,Desktop,Password,27,Tonga
9632,100,7,6,5,2,2,0,Tablet,Password,68,Ethiopia
9362,111,7,5,5,1,0,1,Mobile,OTP,21,China
5163,43,2,4,1,4,0,1,Mobile,Biometric,24,Uzbekistan
6530,99,10,17,1,3,0,1,Tablet,OTP,60,Montenegro
2035,3,3,17,2,2,3,1,Tablet,OTP,69,Bangladesh
8592,119,10,7,10,2,2,0,Mobile,OTP,61,Grenada
4600,88,1,16,3,1,1,1,Desktop,Not Required,50,Gabon
8690,118,6,1,2,1,1,0,Desktop,Not Required,27,Venezuela
1116,54,8,20,1,0,1,0,Desktop,Not Required,45,Kuwait
9470,71,9,8,3,1,3,1,Tablet,Password,48,Central African Republic
7232,69,4,15,1,5,3,1,Tablet,Biometric,28,Lao People's Democratic Republic
9797,9,9,4,3,0,3,0,Desktop,Password,59,Burundi
7975,28,8,20,10,1,0,0,Mobile,OTP,49,Bermuda
2209,38,9,4,10,3,2,1,Mobile,OTP,31,Vanuatu
8101,87,2,6,10,3,2,0,Desktop,Password,46,Albania
9309,19,10,13,10,0,1,1,Tablet,Password,24,Netherlands
967,57,3,5,3,4,3,1,Desktop,Password,47,Kuwait
8319,97,5,19,10,1,2,0,Mobile,OTP,55,Guinea
9824,26,8,10,1,1,1,1,Desktop,Not Required,53,Ireland
8164,99,5,4,1,0,2,1,Tablet,Password,30,Guam
1520,69,8,14,5,4,0,0,Tablet,Biometric,50,Tonga
7186,6,7,7,10,2,2,0,Tablet,OTP,37,Oman
5911,15,2,7,3,0,0,0,Tablet,Password,29,Burundi
3061,16,4,15,10,3,2,1,Mobile,OTP,35,Turkmenistan
4200,120,8,11,10,2,0,0,Tablet,OTP,57,French Southern Territories
6037,62,5,20,5,2,0,0,Tablet,OTP,32,Saint Barthelemy
8317,112,5,16,2,1,1,1,Mobile,OTP,21,Kenya
4757,111,2,17,3,1,2,0,Desktop,Password,39,Philippines
1888,68,8,1,3,0,3,0,Tablet,Password,33,Ireland
8052,13,10,17,2,3,3,1,Mobile,Biometric,33,Ghana
567,37,8,10,1,0,3,1,Mobile,Biometric,18,Aruba
6418,2,3,10,5,4,2,1,Mobile,OTP,24,Solomon Islands
690,100,6,17,5,1,0,1,Desktop,Not Required,61,Latvia
3750,111,10,1,10,2,3,1,Tablet,Password,41,Armenia
7198,84,8,15,1,5,1,1,Desktop,Not Required,37,Tokelau
9312,51,10,4,10,2,0,0,Tablet,Password,40,Cyprus
7021,108,9,17,5,4,1,0,Mobile,OTP,22,Bhutan
1439,87,7,6,1,3,2,0,Desktop,Password,69,Austria
3053,61,4,14,3,3,1,1,Tablet,Password,56,French Guiana
4635,60,4,7,1,5,3,1,Desktop,Password,42,Malawi
8260,36,2,1,10,0,3,0,Mobile,Biometric,58,Faroe Islands
9652,110,8,18,5,0,1,0,Desktop,Not Required,35,Serbia
7587,117,10,3,5,2,1,1,Desktop,Not Required,64,Belarus
2639,27,4,12,10,4,0,0,Desktop,Not Required,68,Cambodia
593,65,4,13,10,1,3,0,Desktop,Password,63,United States Virgin Islands
1584,53,9,6,10,5,3,0,Mobile,OTP,54,Equatorial Guinea
3734,57,5,7,10,0,0,0,Mobile,OTP,60,Cayman Islands
5098,55,9,14,2,4,1,0,Mobile,OTP,68,Papua New Guinea
471,4,10,18,1,5,3,0,Desktop,Password,63,Bahrain
2103,61,6,10,1,5,0,1,Desktop,Not Required,37,Sudan
1714,47,7,1,5,4,0,0,Mobile,OTP,25,Uzbekistan
5823,101,8,14,1,1,1,1,Mobile,OTP,27,Northern Mariana Islands
8879,41,6,13,10,2,2,0,Tablet,OTP,61,Turkmenistan
7121,119,5,9,10,2,0,1,Desktop,Not Required,28,British Indian Ocean Territory (Chagos Archipelago)
8791,103,6,8,5,1,3,0,Desktop,Password,43,Jersey
1030,10,5,1,2,4,2,1,Desktop,Password,43,Mauritius
5616,28,4,8,10,2,2,0,Tablet,OTP,69,Martinique
9102,35,1,14,5,2,1,0,Tablet,OTP,49,Burundi
8888,47,6,16,10,4,0,0,Mobile,Biometric,33,Mayotte
9509,56,10,17,5,1,3,1,Desktop,Password,53,Hungary
2471,49,5,8,1,2,2,1,Desktop,Password,41,Sudan
6643,102,3,1,2,4,0,1,Tablet,Biometric,20,Reunion
7200,120,1,19,5,1,0,1,Desktop,Not Required,28,Namibia
1153,1,5,18,3,1,0,0,Desktop,Not Required,24,British Virgin Islands
1012,67,4,7,2,5,0,0,Tablet,Biometric,55,Cyprus
5965,99,2,1,3,5,0,0,Tablet,Biometric,57,Ukraine
8021,56,3,4,5,2,0,1,Desktop,Not Required,20,Albania
2141,22,6,17,3,4,2,0,Tablet,Biometric,57,Tokelau
6346,39,9,13,3,4,0,1,Mobile,OTP,38,Mexico
9405,91,4,14,10,1,3,1,Mobile,Biometric,24,San Marino
3511,6,4,5,3,5,3,0,Tablet,Biometric,58,Vietnam
3444,56,8,4,2,4,2,1,Tablet,Biometric,18,Malta
1333,114,7,6,2,2,3,0,Tablet,OTP,65,Brazil
2637,23,5,10,5,3,0,1,Desktop,Not Required,47,Slovenia
8263,23,5,2,1,0,0,1,Desktop,Not Required,70,Mongolia
6901,48,2,16,3,3,2,0,Mobile,OTP,51,Malaysia
9397,68,8,16,5,1,3,1,Tablet,Password,57,Cocos (Keeling) Islands
1235,105,6,9,5,1,2,0,Mobile,OTP,46,Sudan
8769,40,3,16,2,4,0,0,Mobile,OTP,25,Dominican Republic
6027,31,9,2,1,0,2,0,Tablet,Password,51,Cayman Islands
802,107,3,18,10,5,2,1,Desktop,Password,29,Colombia
6933,42,1,12,5,3,1,0,Mobile,Biometric,42,Germany
9761,99,3,3,10,4,0,0,Tablet,Biometric,70,Libyan Arab Jamahiriya
9640,47,2,20,2,4,2,1,Mobile,OTP,53,Jordan
5755,105,9,20,1,0,3,1,Desktop,Password,50,Guinea
7573,114,8,12,5,4,0,0,Mobile,OTP,42,Benin
9430,82,1,19,3,0,0,0,Tablet,OTP,30,Solomon Islands
6342,107,10,2,10,3,3,1,Tablet,Password,31,Cook Islands
8027,26,9,8,5,3,2,1,Desktop,Password,24,Netherlands
6117,1,9,18,10,0,2,1,Tablet,Password,34,French Polynesia
1631,112,2,20,5,2,2,1,Desktop,Password,60,Pitcairn Islands
1185,51,3,7,10,5,1,0,Mobile,Biometric,40,Palestinian Territory
7202,28,10,1,10,5,0,1,Tablet,Biometric,54,Nauru
5708,108,9,8,1,4,3,0,Desktop,Password,51,Guam
7410,82,1,6,1,3,2,1,Desktop,Password,49,Vietnam
6452,69,2,7,5,3,2,0,Desktop,Password,31,Chile
4845,55,4,1,1,1,1,0,Tablet,OTP,66,French Guiana
9036,59,6,19,3,1,3,0,Desktop,Password,20,Holy See (Vatican City State)
3675,114,2,5,5,3,3,1,Mobile,OTP,31,Gambia
4490,65,7,3,10,0,0,1,Desktop,Not Required,21,Oman
5288,12,9,12,1,5,0,0,Desktop,Not Required,42,Falkland Islands (Malvinas)
6705,27,2,10,10,1,2,0,Desktop,Password,63,Benin
6905,61,5,5,2,1,3,0,Tablet,OTP,69,Yemen
5353,104,9,13,5,5,3,0,Desktop,Password,36,Maldives
3421,16,4,10,10,3,0,0,Desktop,Not Required,30,Malaysia
7551,25,8,11,2,5,2,0,Mobile,OTP,18,Vietnam
7134,27,5,4,1,3,2,0,Tablet,Password,61,Taiwan
7298,69,3,11,3,0,0,1,Desktop,Not Required,20,Kuwait
8918,33,5,16,3,1,1,0,Mobile,OTP,26,Kyrgyz Republic
2766,64,5,18,1,0,3,1,Mobile,OTP,59,Thailand
2965,111,9,12,10,2,3,1,Desktop,Password,61,Hungary
2857,13,6,11,1,3,2,1,Mobile,OTP,67,Guam
